ID,AcousticID,DateTime,X,Y,D,Lat,Long,Easting,Northing,n,HPE,HPEm,DRX,URX,DateTimeUTC
Ref5,25316,2014-05-07T18:43:25Z,1260.99,1717.83,0.45,51.626068,-124.142179,420938.3493098792,5720067.599816721,8,10.6,0.2,R01 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T18:43:25Z
Ref1,65054,2014-05-07T18:44:10Z,653.91,366.77,0.4,51.613924,-124.150944,420310.3845896079,5718726.578842106,1,11.6,0.1,R24 R25 R26,R24 R25 R26,2014-05-07T18:44:10Z
Ref4,65053,2014-05-07T18:46:16Z,851.9,855.1,0.61,51.618314,-124.148086,420515.9315593575,5719211.680464655,5,11.6,1.5,R14 R15 R16 R17 R18 R21,R15 R16 R17 R18 R21,2014-05-07T18:46:16Z
Ref2,65056,2014-05-07T18:53:16Z,1218.04,1424.08,0.25,51.623428,-124.1428,420890.77352303424,5719774.675728009,2,15.3,2,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T18:53:16Z
Ref6,65057,2014-05-07T18:54:48Z,993.54,628.38,9.754,51.616276,-124.146041,420653.9521448517,5718982.811373224,2,11.8,0.4,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-07T18:54:48Z
Ref5,25316,2014-05-07T18:55:00Z,1260.93,1717.74,0.45,51.626067,-124.14218,420938.27835367847,5720067.489687942,8,10.6,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T18:55:00Z
Ref4,65053,2014-05-07T18:55:39Z,850.78,854.95,0.61,51.618312,-124.148102,420514.82039006054,5719211.475444971,1,12.7,0.4,R11 R12 R14 R16 R17 R18,R16 R17 R18,2014-05-07T18:55:39Z
Ref1,65054,2014-05-07T19:05:27Z,653.87,366.68,0.4,51.613924,-124.150945,420310.3153532503,5718726.579932427,1,11.6,0,R24 R25 R26,R24 R25 R26,2014-05-07T19:05:27Z
Ref4,65053,2014-05-07T19:06:03Z,850.71,855.41,0.61,51.618316,-124.148104,420514.68891908514,5719211.922462123,2,12.1,0.7,R15 R16 R17 R22,R15 R16 R17 R22,2014-05-07T19:06:03Z
Ref6,65057,2014-05-07T19:06:12Z,993.6,628.26,9.754,51.616275,-124.14604,420654.01963374513,5718982.699077096,2,11.8,0.4,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-07T19:06:12Z
Ref5,25316,2014-05-07T19:06:27Z,1260.7,1717.6,0.45,51.626066,-124.142183,420938.0689616221,5720067.381722989,5,10.7,0.4,R02 R04 R34 R35 R36 R37,R02 R34 R35 R36 R37,2014-05-07T19:06:27Z
Ref2,65056,2014-05-07T19:13:31Z,1218.62,1423.47,0.25,51.623422,-124.142791,420891.3860856284,5719773.998721561,2,15.2,1.2,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T19:13:31Z
Ref6,65057,2014-05-07T19:17:17Z,993.57,628.15,9.754,51.616274,-124.146041,420653.9486570219,5718982.588952276,1,13.2,0.3,R27 R28 R30 R31 R38 R39,R27 R28 R30,2014-05-07T19:17:17Z
Ref5,25316,2014-05-07T19:17:38Z,1260.89,1717.29,0.45,51.626063,-124.142181,420938.2021826419,5720067.045927102,4,10.8,0.7,R03 R05 R34 R35 R36 R37,R34 R35 R36 R37,2014-05-07T19:17:38Z
Ref2,65056,2014-05-07T19:23:11Z,1218.49,1423.45,0.25,51.623422,-124.142793,420891.2476417336,5719774.000886587,2,15.2,1.3,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T19:23:11Z
Ref1,65054,2014-05-07T19:23:37Z,653.98,366.82,0.4,51.613925,-124.150943,420310.45557728515,5718726.688962175,1,11.6,0.2,R24 R25 R26,R24 R25 R26,2014-05-07T19:23:37Z
Ref6,65057,2014-05-07T19:27:43Z,993.35,628.3,9.754,51.616275,-124.146044,420653.74270251347,5718982.703419717,2,11.8,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-07T19:27:43Z
Ref5,25316,2014-05-07T19:28:17Z,1260.63,1717.24,0.45,51.626062,-124.142184,420937.9927905642,5720066.937962149,8,10.6,0.8,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T19:28:17Z
Ref1,65054,2014-05-07T19:33:52Z,653.84,366.49,0.4,51.613922,-124.150945,420310.3118506085,5718726.357511652,1,11.6,0.2,R24 R25 R26,R24 R25 R26,2014-05-07T19:33:52Z
Ref2,65056,2014-05-07T19:34:09Z,1218.59,1423.44,0.25,51.623422,-124.142792,420891.31686368014,5719773.999804074,1,16.8,1.2,R00 R01 R02 R05 R08 R37,R00 R05 R08,2014-05-07T19:34:09Z
Ref6,65057,2014-05-07T19:36:52Z,993.42,628.14,9.754,51.616274,-124.146043,420653.81019140215,5718982.5911235865,1,13.2,0.2,R27 R28 R30 R31 R38 R39,R27 R28 R30,2014-05-07T19:36:52Z
Ref5,25316,2014-05-07T19:37:51Z,1260.94,1717.18,0.45,51.626062,-124.14218,420938.26966229535,5720066.933634504,8,10.6,0.8,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T19:37:51Z
Ref2,65056,2014-05-07T19:44:20Z,1218.87,1423.48,0.25,51.623422,-124.142788,420891.59375147335,5719773.995474031,2,15.2,1,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T19:44:20Z
Ref5,25316,2014-05-07T19:48:35Z,1260.93,1717.25,0.45,51.626063,-124.14218,420938.2714005719,5720067.044845192,8,10.6,0.7,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T19:48:35Z
Ref2,65056,2014-05-07T19:53:00Z,1220.73,1422.32,0.25,51.623412,-124.142761,420893.4453531072,5719772.854140295,2,15,1.2,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T19:53:00Z
Ref3,65055,2014-05-07T19:54:53Z,1099.71,1181,0.488,51.621243,-124.144508,420768.73678082984,5719533.530896714,6,11.1,0.7,R08 R09 R10 R11 R13 R14,R08 R09 R10 R11 R13 R14,2014-05-07T19:54:53Z
Ref5,25316,2014-05-07T19:58:20Z,1260.61,1717.32,0.45,51.626063,-124.142185,420937.9253109151,5720067.050254752,8,10.6,0.7,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T19:58:20Z
Ref2,65056,2014-05-07T20:01:55Z,1221.05,1422.65,0.25,51.623415,-124.142756,420893.796680189,5719773.182359791,2,15,1.4,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T20:01:55Z
Ref4,65053,2014-05-07T20:04:32Z,852.2,854.4,0.61,51.618307,-124.148082,420516.1962486344,5719210.897640915,13,10.7,1.9,R15 R16 R17 R18 R19 R20,R15 R16 R17 R18 R19 R20,2014-05-07T20:04:32Z
Ref3,65055,2014-05-07T20:06:21Z,1099.64,1180.63,0.488,51.62124,-124.144509,420768.6623304616,5719533.198349135,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-07T20:06:21Z
Ref5,25316,2014-05-07T20:09:28Z,1260.97,1718.2,0.45,51.626071,-124.142179,420938.3545247049,5720067.933448784,8,10.6,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T20:09:28Z
Ref2,65056,2014-05-07T20:11:21Z,1220.18,1422.5,0.25,51.623413,-124.142769,420892.8933165082,5719772.974010826,1,16.5,0.8,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-07T20:11:21Z
Ref4,65053,2014-05-07T20:15:04Z,852.07,854.91,0.61,51.618312,-124.148084,420516.066524597,5719211.4558685245,8,10.9,1.7,R14 R17 R18 R19 R20 R21,R14 R17 R18 R19 R20 R21,2014-05-07T20:15:04Z
Ref3,65055,2014-05-07T20:17:35Z,1099.62,1180.64,0.488,51.62124,-124.14451,420768.5931052015,5719533.199433295,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-07T20:17:35Z
Ref5,25316,2014-05-07T20:20:01Z,1260.67,1717.72,0.45,51.626067,-124.142184,420938.00148197776,5720067.4940155875,7,10.7,0.3,R02 R03 R34 R35 R36 R37,R02 R03 R34 R35 R36 R37,2014-05-07T20:20:01Z
Ref4,65053,2014-05-07T20:24:25Z,852.73,854.99,0.61,51.618313,-124.148074,420516.7605686207,5719211.556203345,1,12.6,2.4,R11 R12 R14 R16 R17 R18,R16 R17 R18,2014-05-07T20:24:25Z
Ref3,65055,2014-05-07T20:28:20Z,1099.66,1180.71,0.488,51.62124,-124.144509,420768.6623304616,5719533.198349135,2,13.4,0.5,R09 R11 R13 R14 R15,R09 R11 R13 R14,2014-05-07T20:28:20Z
Ref5,25316,2014-05-07T20:29:23Z,1260.93,1718.01,0.45,51.626069,-124.14218,420938.28183023183,5720067.712109317,8,10.6,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T20:29:23Z
Ref5,25316,2014-05-07T20:39:45Z,1260.68,1718.1,0.45,51.62607,-124.142184,420938.00669682614,5720067.827647651,9,10.6,0.2,R01 R02 R34 R35 R36 R37,R01 R02 R34 R35 R36 R37,2014-05-07T20:39:45Z
Ref2,65056,2014-05-07T20:41:13Z,1219.13,1423.47,0.25,51.623422,-124.142784,420891.870639265,5719773.9911440015,2,15.1,0.7,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T20:41:13Z
Ref5,25316,2014-05-07T20:48:45Z,1260.69,1718.1,0.45,51.62607,-124.142183,420938.0759147472,5720067.826565738,9,10.6,0.2,R01 R02 R34 R35 R36 R37,R01 R02 R34 R35 R36 R37,2014-05-07T20:48:45Z
Ref6,65057,2014-05-07T20:49:21Z,993.55,627,9.754,51.616264,-124.146041,420653.93121787463,5718981.476847536,1,13.2,1.2,R27 R28 R30 R31 R38 R39,R27 R28 R30,2014-05-07T20:49:21Z
Ref4,65053,2014-05-07T21:03:31Z,850.67,855.74,0.61,51.618319,-124.148104,420514.69416039885,5719212.256093602,9,11,0.9,R15 R16 R17 R19 R20 R21,R15 R16 R17 R19 R20 R21,2014-05-07T21:03:31Z
Ref2,65056,2014-05-07T21:07:17Z,1217.98,1423.78,0.25,51.623425,-124.1428,420890.7683055656,5719774.342096107,1,16.9,1.9,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-07T21:07:17Z
Ref5,25316,2014-05-07T21:09:13Z,1260.51,1717.88,0.45,51.626068,-124.142186,420937.86478441226,5720067.607390105,8,10.6,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T21:09:13Z
Ref4,65053,2014-05-07T21:12:43Z,850.84,854.89,0.61,51.618312,-124.148102,420514.82039006054,5719211.475444971,4,11.9,0.5,R11 R14 R15 R16 R17 R18,R15 R16 R17 R18,2014-05-07T21:12:43Z
Ref3,65055,2014-05-07T21:19:05Z,1099.56,1180.15,0.488,51.621235,-124.14451,420768.5843966733,5719532.643380402,8,10.8,0.6,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-07T21:19:05Z
Ref5,25316,2014-05-07T21:19:12Z,1260.63,1718.14,0.45,51.626071,-124.142184,420938.008435109,5720067.938858339,9,10.6,0.3,R01 R02 R34 R35 R36 R37,R01 R02 R34 R35 R36 R37,2014-05-07T21:19:12Z
Ref3,65055,2014-05-07T21:27:41Z,1100.39,1179.92,0.488,51.621233,-124.144498,420769.4116165072,5719532.407949396,1,12.8,1.4,R08 R11 R13 R14 R15 R22,R08 R11 R14,2014-05-07T21:27:41Z
Ref5,25316,2014-05-07T21:30:49Z,1260.63,1718.56,0.45,51.626074,-124.142184,420938.01364995766,5720068.272490401,7,10.7,0.6,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T21:30:49Z
Ref2,65056,2014-05-07T21:36:23Z,1219.05,1423.2,0.25,51.62342,-124.142785,420891.7979390502,5719773.769805241,1,16.7,0.7,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-07T21:36:23Z
Ref5,25316,2014-05-07T21:42:17Z,1260.5,1717,0.45,51.62606,-124.142186,420937.85087812645,5720066.717704605,5,10.7,1,R02 R04 R34 R35 R36 R37,R02 R34 R35 R36 R37,2014-05-07T21:42:17Z
Ref6,65057,2014-05-07T21:45:46Z,993.85,627,9.754,51.616262999999996,-124.146037,420654.2064052648,5718981.361294451,1,13.2,1.3,R27 R28 R30 R31 R38 R39,R27 R28 R30,2014-05-07T21:45:46Z
Ref2,65056,2014-05-07T21:46:25Z,1218.91,1423.14,0.25,51.623419,-124.142787,420891.6577560129,5719773.66075962,1,16.7,0.9,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-07T21:46:25Z
Ref5,25316,2014-05-07T21:53:31Z,1260.65,1717.69,0.45,51.626066,-124.142184,420937.99974369496,5720067.382804901,8,10.6,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T21:53:31Z
Ref4,65053,2014-05-07T21:57:52Z,848.78,852.88,0.61,51.618294,-124.148131,420512.78128024936,5719209.505196579,1,21,2.5,R11 R12 R14 R15 R16 R17,R15 R16 R17,2014-05-07T21:57:52Z
Ref2,65056,2014-05-07T21:58:06Z,1219.01,1423.59,0.25,51.623423,-124.142786,420891.73393450305,5719774.1045196485,2,15.1,0.9,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T21:58:06Z
Ref5,25316,2014-05-07T22:04:15Z,1260.52,1717.62,0.45,51.626066,-124.142186,420937.86130784074,5720067.384968731,8,10.6,0.5,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T22:04:15Z
Ref6,65057,2014-05-07T22:06:20Z,993.23,627.99,9.754,51.616272,-124.146046,420653.59900512954,5718982.371959611,2,11.8,0.2,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-07T22:06:20Z
Ref3,65055,2014-05-07T22:07:21Z,1099.68,1180.15,0.488,51.621235,-124.144509,420768.65362194093,5719532.6422962425,6,11.1,0.7,R08 R09 R10 R11 R13 R14,R08 R09 R10 R11 R13 R14,2014-05-07T22:07:21Z
Ref4,65053,2014-05-07T22:09:31Z,851.99,854.88,0.61,51.618312,-124.148085,420515.99729490024,5719211.456956096,4,11.9,1.6,R16 R17 R19 R21 R22,R16 R17 R19 R21 R22,2014-05-07T22:09:31Z
Ref2,65056,2014-05-07T22:09:44Z,1219.25,1423.29,0.25,51.623421,-124.142782,420892.007344033,5719773.877768361,2,15.1,0.6,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T22:09:44Z
Ref4,65053,2014-05-07T22:21:04Z,850.99,853.81,0.61,51.618302,-124.148099,420515.0106081817,5719210.360077278,6,11,1.2,R11 R14 R17 R18 R19 R20,R14 R17 R18 R19 R20,2014-05-07T22:21:04Z
Ref2,65056,2014-05-07T22:21:15Z,1219.66,1423.26,0.25,51.62342,-124.142776,420892.42093661113,5719773.760062723,1,16.6,0.2,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-07T22:21:15Z
Ref6,65057,2014-05-07T22:24:55Z,993.48,628.03,9.754,51.616273,-124.146042,420653.8776802974,5718982.478827456,2,11.8,0.3,R27 R28 R29 R30,R27 R28 R29 R30,2014-05-07T22:24:55Z
Ref5,25316,2014-05-07T22:25:07Z,1260.78,1719.12,0.45,51.626079,-124.142182,420938.1607771856,5720068.8263800135,9,10.6,1.2,R01 R02 R34 R35 R36 R37,R01 R02 R34 R35 R36 R37,2014-05-07T22:25:07Z
Ref3,65055,2014-05-07T22:30:21Z,1099.82,1180.23,0.488,51.621236,-124.144507,420768.79381417733,5719532.751338506,6,11.1,0.7,R08 R09 R10 R11 R13 R14,R08 R09 R10 R11 R13 R14,2014-05-07T22:30:21Z
Ref4,65053,2014-05-07T22:32:28Z,853,855.8,0.61,51.61832,-124.14807,420517.04971677,5719212.330326557,2,11.6,2.8,R11 R14 R16 R17 R18 R19,R16 R17 R18 R19,2014-05-07T22:32:28Z
Ref2,65056,2014-05-07T22:32:37Z,1219.41,1423.29,0.25,51.62342,-124.14278,420892.14404880546,5719773.764392722,1,16.7,0.4,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-07T22:32:37Z
Ref5,25316,2014-05-07T22:35:37Z,1261.28,1718.07,0.45,51.62607,-124.142175,420938.629658114,5720067.81791047,4,11.4,0.4,R01 R02 R03 R34 R36 R37,R01 R02 R03 R34 R36 R37,2014-05-07T22:35:37Z
Ref3,65055,2014-05-07T22:41:29Z,1099.68,1180.17,0.488,51.621235,-124.144509,420768.65362194093,5719532.6422962425,8,10.8,0.6,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-07T22:41:29Z
Ref6,65057,2014-05-07T22:42:11Z,993.44,628.28,9.754,51.616275,-124.146043,420653.8119353201,5718982.70233406,2,11.8,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-07T22:42:11Z
Ref4,65053,2014-05-07T22:43:32Z,851.69,854.88,0.61,51.618312,-124.148089,420515.72037611296,5719211.461306395,6,11,1.3,R11 R14 R17 R18 R19 R20,R14 R17 R18 R19 R20,2014-05-07T22:43:32Z
Ref2,65056,2014-05-07T22:43:35Z,1219.1,1423.35,0.25,51.623421,-124.142784,420891.8689001333,5719773.87993337,2,15.1,0.7,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T22:43:35Z
Ref5,25316,2014-05-07T22:44:54Z,1260.8,1718.78,0.45,51.626076,-124.142182,420938.1555623456,5720068.492747949,8,10.6,0.8,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T22:44:54Z
Ref2,65056,2014-05-07T22:53:49Z,1219.03,1423.51,0.25,51.623422,-124.142785,420891.80141731666,5719773.9922265075,2,15.1,0.8,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T22:53:49Z
Ref4,65053,2014-05-07T22:53:58Z,851.63,854.84,0.61,51.618311,-124.14809,420515.64939933486,5719211.351183478,6,11,1.2,R11 R14 R17 R18 R19 R20,R14 R17 R18 R19 R20,2014-05-07T22:53:58Z
Ref2,65056,2014-05-07T23:02:34Z,1218.53,1423.71,0.25,51.623424,-124.142793,420891.2511200245,5719774.2233078545,2,15.2,1.4,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T23:02:34Z
Ref2,65056,2014-05-07T23:11:40Z,1218.87,1423.56,0.25,51.623423,-124.142788,420891.5954906112,5719774.106684664,2,15.1,1,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T23:11:40Z
Ref3,65055,2014-05-07T23:11:43Z,1099.71,1180.23,0.488,51.621236,-124.144508,420768.7245889112,5719532.752422663,8,10.8,0.6,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-07T23:11:43Z
Ref5,25316,2014-05-07T23:12:28Z,1260.91,1717.9,0.45,51.626068,-124.14218,420938.2800919551,5720067.60089863,8,10.6,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T23:12:28Z
Ref5,25316,2014-05-07T23:21:43Z,1260.95,1718.07,0.45,51.62607,-124.14218,420938.2835685086,5720067.823320005,8,10.6,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T23:21:43Z
Ref4,65053,2014-05-07T23:24:22Z,850.12,854.59,0.61,51.618309000000004,-124.148112,420514.1228517457,5719211.152689428,6,11,0.4,R11 R14 R17 R18 R19 R20,R14 R17 R18 R19 R20,2014-05-07T23:24:22Z
Ref3,65055,2014-05-07T23:30:08Z,1099.48,1180.15,0.488,51.621235,-124.144512,420768.445946138,5719532.645548724,8,10.8,0.5,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-07T23:30:08Z
Ref5,25316,2014-05-07T23:31:48Z,1260.82,1718.24,0.45,51.626071,-124.142182,420938.1468709462,5720067.936694514,8,10.6,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T23:31:48Z
Ref2,65056,2014-05-07T23:32:41Z,1221.27,1422.31,0.25,51.623412,-124.142753,420893.9991288135,5719772.845480457,2,14.9,1.7,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T23:32:41Z
Ref5,25316,2014-05-07T23:40:16Z,1260.53,1716.39,0.45,51.626055,-124.142186,420937.8421866985,5720066.16165117,4,10.8,1.6,R34 R35 R36 R37,R34 R35 R36 R37,2014-05-07T23:40:16Z
Ref2,65056,2014-05-07T23:43:22Z,1220.95,1422.58,0.25,51.623414,-124.142758,420893.65649718046,5719773.073314115,2,15,1.3,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-07T23:43:22Z
Ref6,65057,2014-05-07T23:48:28Z,993.42,628.24,9.754,51.616275,-124.146043,420653.8119353201,5718982.70233406,2,11.8,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-07T23:48:28Z
Ref5,25316,2014-05-07T23:48:48Z,1260.8,1717.63,0.45,51.626066,-124.142182,420938.13817954744,5720067.380641077,8,10.6,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T23:48:48Z
Ref3,65055,2014-05-07T23:50:08Z,1099.91,1180.34,0.488,51.621237,-124.144505,420768.9340064076,5719532.8603807725,6,11.1,0.8,R08 R09 R10 R11 R13 R14,R08 R09 R10 R11 R13 R14,2014-05-07T23:50:08Z
Ref4,65053,2014-05-07T23:54:43Z,850.3,854.5,0.61,51.618308,-124.148109,420514.3287937356,5719211.038216144,1,20.5,0.3,R11 R12 R14 R15 R16 R17,R15 R16 R17,2014-05-07T23:54:43Z
Ref5,25316,2014-05-07T23:57:29Z,1261.02,1718.03,0.45,51.62607,-124.142179,420938.3527864297,5720067.822238096,8,10.6,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-07T23:57:29Z
Ref6,65057,2014-05-07T23:58:22Z,993.27,628.25,9.754,51.616275,-124.146045,420653.6734697051,5718982.704505375,2,11.8,0.1,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-07T23:58:22Z
Ref2,65056,2014-05-08T00:03:57Z,1217.86,1424.64,0.25,51.623433,-124.142802,420890.6437749527,5719775.233946219,4,11.5,2.4,R00 R04 R05 R06 R08 R10,R00 R04 R05 R06 R08 R10,2014-05-08T00:03:57Z
Ref4,65053,2014-05-08T00:04:18Z,852.29,853.99,0.61,51.618304,-124.148081,420516.2602371309,5719210.562921866,4,11,2.1,R11 R14 R16 R17 R18 R20,R14 R16 R17 R18 R20,2014-05-08T00:04:18Z
Ref6,65057,2014-05-08T00:09:47Z,993.41,628.28,9.754,51.616275,-124.146043,420653.8119353201,5718982.70233406,2,11.8,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-08T00:09:47Z
Ref2,65056,2014-05-08T00:14:04Z,1218.57,1423.79,0.25,51.623425,-124.142792,420891.3220811119,5719774.333435974,2,15.2,1.4,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-08T00:14:04Z
Ref5,25316,2014-05-08T00:16:02Z,1260.98,1718.22,0.45,51.626071,-124.142179,420938.3545247049,5720067.933448784,8,10.6,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-08T00:16:02Z
Ref6,65057,2014-05-08T00:20:52Z,993.32,628.18,9.754,51.616274,-124.146044,420653.7409585941,5718982.592209243,2,11.8,0.1,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-08T00:20:52Z
Ref2,65056,2014-05-08T00:22:35Z,1218.79,1423.52,0.25,51.623423,-124.142789,420891.5262686644,5719774.107767174,1,16.8,1.1,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-08T00:22:35Z
Ref4,65053,2014-05-08T00:24:55Z,851.83,854.59,0.61,51.618309000000004,-124.148087,420515.85359427094,5719211.1254997635,4,11.3,1.5,R16 R17 R19 R20 R21,R16 R17 R19 R20 R21,2014-05-08T00:24:55Z
Ref6,65057,2014-05-08T00:31:20Z,993.45,628,9.754,51.616273,-124.146043,420653.8084474843,5718982.479913111,1,13.3,0.3,R27 R28 R30 R31 R38,R27 R28 R30,2014-05-08T00:31:20Z
Ref2,65056,2014-05-08T00:40:06Z,1218.77,1423.64,0.25,51.623424,-124.142789,420891.5280078038,5719774.218977807,2,15.2,1.1,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-08T00:40:06Z
Ref6,65057,2014-05-08T00:40:32Z,993.43,628.2,9.754,51.616274,-124.146043,420653.81019140215,5718982.5911235865,2,11.8,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-08T00:40:32Z
Ref3,65055,2014-05-08T00:42:58Z,1099.47,1180.16,0.488,51.621235,-124.144512,420768.445946138,5719532.645548724,8,10.8,0.5,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-08T00:42:58Z
Ref4,65053,2014-05-08T00:46:58Z,850.67,853.79,0.61,51.618302,-124.148104,420514.6644596238,5719210.365515221,6,11,1.1,R11 R14 R17 R18 R19 R20,R14 R17 R18 R19 R20,2014-05-08T00:46:58Z
Ref5,25316,2014-05-08T00:47:37Z,1260.66,1718.53,0.45,51.626074,-124.142184,420938.01364995766,5720068.272490401,9,10.6,0.6,R01 R02 R34 R35 R36 R37,R01 R02 R34 R35 R36 R37,2014-05-08T00:47:37Z
Ref2,65056,2014-05-08T00:49:28Z,1219.57,1422.75,0.25,51.623416,-124.142777,420892.34475817584,5719773.316302686,1,16.6,0.5,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-08T00:49:28Z
Ref6,65057,2014-05-08T00:50:31Z,993.48,628.19,9.754,51.616274,-124.146042,420653.87942421384,5718982.590037931,1,13.3,0.2,R27 R28 R30 R31 R38,R27 R28 R30,2014-05-08T00:50:31Z
Ref5,25316,2014-05-08T00:58:06Z,1260.99,1718.08,0.45,51.62607,-124.142179,420938.3527864297,5720067.822238096,8,10.6,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-08T00:58:06Z
Ref2,65056,2014-05-08T00:59:50Z,1218.32,1423.79,0.25,51.623425,-124.142795,420891.1144152824,5719774.336683517,1,16.9,1.6,R00 R01 R03 R05 R08 R37,R00 R05 R08,2014-05-08T00:59:50Z
Ref4,65053,2014-05-08T01:08:15Z,850.55,854.93,0.61,51.618312,-124.148106,420514.54347127373,5719211.479795335,1,20.5,0.2,R11 R12 R14 R15 R16 R17,R15 R16 R17,2014-05-08T01:08:15Z
Ref2,65056,2014-05-08T01:08:48Z,1218.16,1423.61,0.25,51.623423,-124.142798,420890.9032711452,5719774.117509801,2,14.5,1.7,R00 R02 R03 R05 R06 R08,R00 R02 R03 R05 R06 R08,2014-05-08T01:08:48Z
Ref6,65057,2014-05-08T01:13:34Z,993.33,628.38,9.754,51.616276,-124.146044,420653.744446433,5718982.814630191,2,11.9,0.2,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-08T01:13:34Z
Ref3,65055,2014-05-08T01:15:27Z,1099.53,1180.11,0.488,51.621235,-124.144511,420768.51517140743,5719532.644464563,8,10.8,0.6,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-05-08T01:15:27Z
Ref5,25316,2014-05-08T01:17:27Z,1260.82,1717.82,0.45,51.626068,-124.142182,420938.1416561069,5720067.603062451,9,10.6,0.1,R01 R02 R34 R35 R36 R37,R01 R02 R34 R35 R36 R37,2014-05-08T01:17:27Z
