ID,AcousticID,DateTime,X,Y,D,Lat,Long,Easting,Northing,n,HPE,HPEm,DRX,URX,DateTimeUTC
Ref3,65055,2015-04-24T15:22:13Z,1119.84,1183.39,0.714,51.621264,-124.144218,420788.84867156367,5719535.551952995,6,8,0.7,R00 R07 R08 R09 R10 R11 R12 R13,R00 R07 R08 R11 R12 R13,2015-04-24T15:22:13Z
Ref5,25316,2015-04-24T15:28:36Z,1252.56,1707.05,9.919,51.625971,-124.142301,420929.73609262,5720056.944380128,7,6.9,0.1,R00 R01 R02 R03 R04 R06 R10 R34 R35 R36 R37,R02 R03 R34 R35 R37,2015-04-24T15:28:36Z
Ref4,65053,2015-04-24T15:29:01Z,844.82,872.75,4.829,51.618472,-124.148189,420509.07696421456,5719229.3637478,5,7,0.7,R15 R17 R18 R19 R21,R15 R17 R18 R19 R21,2015-04-24T15:29:01Z
Ref6,65057,2015-04-24T15:29:52Z,1002.26,626.72,0.532,51.616261,-124.145915,420662.6493226787,5718981.006431185,3,8.1,0.4,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T15:29:52Z
Ref2,65056,2015-04-24T15:30:21Z,1220.09,1433.94,0.684,51.623516,-124.14277,420893.00322302553,5719784.429788683,8,7.3,2.2,R00 R02 R03 R05 R06 R07 R08 R10 R34,R00 R02 R03 R05 R07 R34,2015-04-24T15:30:21Z
Ref3,65055,2015-04-24T15:31:26Z,1120.21,1183.86,0.714,51.621269,-124.144212,420789.2727291767,5719536.101502623,10,7,1,R08 R09 R10 R11 R12 R13,R08 R09 R10 R11 R12 R13,2015-04-24T15:31:26Z
Ref6,65057,2015-04-24T15:39:32Z,1002.42,626.76,0.532,51.616261,-124.145913,420662.7877883394,5718981.004260115,3,8.1,0.3,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T15:39:32Z
Ref4,65053,2015-04-24T15:39:44Z,844.51,873.37,4.829,51.618478,-124.148193,420508.810529867,5719230.035361459,6,7.1,0.4,R14 R15 R16 R17 R18 R19 R21,R14 R15 R16 R18 R19 R21,2015-04-24T15:39:44Z
Ref2,65056,2015-04-24T15:41:24Z,1219.58,1434.61,0.684,51.623522,-124.142777,420892.5291051306,5719785.104629956,10,7,3,R02 R03 R05 R06 R07 R08 R10,R02 R03 R05 R06 R07 R08,2015-04-24T15:41:24Z
Ref3,65055,2015-04-24T15:41:30Z,1119.55,1183.56,0.714,51.621266,-124.144222,420788.57525320107,5719535.7787096985,5,7.9,1,R07 R08 R09 R10 R11 R12 R13,R07 R08 R10 R11 R12 R13,2015-04-24T15:41:30Z
Ref3,65055,2015-04-24T15:49:54Z,1119.09,1184.55,0.714,51.621275,-124.144228,420788.1755733658,5719536.786108268,3,8.5,2.1,R07 R08 R09 R11 R12 R13 R15,R07 R08 R11 R12 R13,2015-04-24T15:49:54Z
Ref6,65057,2015-04-24T15:50:28Z,1002.31,626.95,0.532,51.616262999999996,-124.145915,420662.65281012433,5718981.228852133,3,8.1,0.1,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T15:50:28Z
Ref5,25316,2015-04-24T15:51:26Z,1252.37,1707.31,9.919,51.625973,-124.142304,420929.5319153348,5720057.170047577,7,6.9,0.2,R00 R01 R02 R03 R04 R06 R34 R35 R36 R37,R02 R03 R34 R35 R37,2015-04-24T15:51:26Z
Ref2,65056,2015-04-24T15:51:44Z,1223.52,1433.27,0.684,51.62351,-124.14272,420896.45387906674,5719783.708401497,8,7,2.2,R02 R03 R04 R05 R06,R02 R03 R04 R05 R06,2015-04-24T15:51:44Z
Ref3,65055,2015-04-24T15:58:18Z,1119.44,1182.46,0.714,51.621256,-124.144223,420788.4886152849,5719534.667687772,6,7.9,0.9,R00 R07 R08 R09 R10 R11 R12 R13,R00 R07 R08 R11 R12 R13,2015-04-24T15:58:18Z
Ref4,65053,2015-04-24T16:00:32Z,844.74,872.59,4.829,51.618471,-124.14819,420509.0059875226,5719229.253624976,10,6.8,0.7,R15 R16 R17 R18 R19 R21,R15 R16 R17 R18 R19 R21,2015-04-24T16:00:32Z
Ref6,65057,2015-04-24T16:00:38Z,1002.62,626.86,0.532,51.616262,-124.14591,420662.997230544,5718981.112213994,3,8.1,0.3,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T16:00:38Z
Ref2,65056,2015-04-24T16:00:43Z,1218,1434.68,0.684,51.623523,-124.1428,420890.9387429854,5719785.2407382885,8,7.4,4.3,R00 R02 R03 R05 R06 R07 R08 R10 R34,R00 R02 R03 R05 R07 R34,2015-04-24T16:00:43Z
Ref5,25316,2015-04-24T16:02:20Z,1252.57,1707.39,9.919,51.625974,-124.142301,420929.74130799575,5720057.278012183,9,6.9,0.3,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T16:02:20Z
Ref3,65055,2015-04-24T16:06:45Z,1120.35,1182.9,0.714,51.62126,-124.14421,420789.3955083644,5719535.098439637,6,8,0.1,R00 R07 R08 R09 R10 R11 R12 R13,R00 R07 R08 R11 R12 R13,2015-04-24T16:06:45Z
Ref6,65057,2015-04-24T16:09:13Z,1001.98,626.62,0.532,51.61626,-124.145919,420662.3706476285,5718980.899562856,3,8.1,0.6,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T16:09:13Z
Ref4,65053,2015-04-24T16:10:55Z,844.6,873.49,4.829,51.618479,-124.148192,420508.8815065549,5719230.145484281,6,7.1,0.5,R14 R15 R16 R17 R18 R19 R21,R14 R15 R16 R18 R19 R21,2015-04-24T16:10:55Z
Ref5,25316,2015-04-24T16:12:26Z,1252.33,1707.49,9.919,51.625975,-124.142304,420929.53539226105,5720057.392468945,7,7,0.4,R00 R01 R03 R04 R06 R10 R34 R35 R36 R37,R03 R04 R34 R35 R37,2015-04-24T16:12:26Z
Ref3,65055,2015-04-24T16:15:13Z,1119.67,1183.75,0.714,51.621268,-124.14422,420788.71718617337,5719535.99896309,5,7.9,1.1,R07 R08 R09 R10 R11 R12 R13,R07 R08 R10 R11 R12 R13,2015-04-24T16:15:13Z
Ref6,65057,2015-04-24T16:18:02Z,1001.85,626.72,0.532,51.616261,-124.145921,420662.2339256967,5718981.012944411,3,8.2,0.6,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T16:18:02Z
Ref5,25316,2015-04-24T16:20:55Z,1252.76,1708.01,9.919,51.62598,-124.142298,420929.9593929199,5720057.942030218,9,6.9,0.9,R00 R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T16:20:55Z
Ref2,65056,2015-04-24T16:21:03Z,1220.07,1434.19,0.684,51.623518,-124.14277,420893.00670125097,5719784.652209953,10,6.9,2.4,R00 R02 R03 R05 R06 R07 R08 R10,R00 R02 R03 R05 R06 R07,2015-04-24T16:21:03Z
Ref3,65055,2015-04-24T16:23:47Z,1120.5,1183.27,0.714,51.621263,-124.144208,420789.5391825649,5719535.429903634,6,8,0.5,R00 R07 R08 R09 R10 R11 R12 R13,R00 R07 R08 R11 R12 R13,2015-04-24T16:23:47Z
Ref6,65057,2015-04-24T16:27:14Z,1001.84,626.75,0.532,51.616261,-124.145921,420662.2339256967,5718981.012944411,3,8.1,0.6,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30 R38,2015-04-24T16:27:14Z
Ref5,25316,2015-04-24T16:29:30Z,1252.79,1708.3,9.919,51.625982,-124.142298,420929.96286982833,5720058.16445159,7,6.9,1.2,R00 R01 R02 R03 R04 R06 R34 R35 R36 R37,R02 R03 R34 R35 R37,2015-04-24T16:29:30Z
Ref4,65053,2015-04-24T16:29:48Z,844.36,872.5,4.829,51.61847,-124.148195,420508.65809300647,5719229.1478528455,1,8.5,0.6,R16 R18 R19,R16 R18 R19,2015-04-24T16:29:48Z
Ref2,65056,2015-04-24T16:30:50Z,1220.24,1435.79,0.684,51.623533,-124.142768,420893.1712315022,5719786.318204508,2,10.2,3.7,R00 R02 R03 R05 R06 R08 R10 R34 R37,R00 R02 R03 R05,2015-04-24T16:30:50Z
Ref3,65055,2015-04-24T16:32:31Z,1117.94,1183.31,0.714,51.621264,-124.144245,420786.9795904948,5719535.581218178,4,8.5,2.4,R00 R07 R08 R09 R10 R11 R12 R13 R15,R00 R07 R11 R12 R13,2015-04-24T16:32:31Z
Ref6,65057,2015-04-24T16:37:15Z,1001.89,626.9,0.532,51.616262999999996,-124.145921,420662.2374131605,5718981.23536536,3,8.1,0.5,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T16:37:15Z
Ref5,25316,2015-04-24T16:38:15Z,1252.54,1707.11,9.919,51.625971,-124.142301,420929.73609262,5720056.944380128,9,6.9,0.1,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T16:38:15Z
Ref4,65053,2015-04-24T16:40:57Z,844.45,873.51,4.829,51.618479,-124.148194,420508.7430476708,5719230.147659629,6,7.1,0.5,R14 R15 R16 R17 R18 R19 R21,R14 R15 R16 R18 R19 R21,2015-04-24T16:40:57Z
Ref3,65055,2015-04-24T16:41:36Z,1119.63,1183.81,0.714,51.621268,-124.144221,420788.64796095435,5719536.000046975,6,8,1.1,R00 R07 R08 R09 R10 R11 R12 R13,R00 R07 R08 R11 R12 R13,2015-04-24T16:41:36Z
Ref2,65056,2015-04-24T16:42:01Z,1219.11,1434.62,0.684,51.623522,-124.142784,420892.0445525592,5719785.112207464,4,7.5,3.4,R00 R02 R03 R05 R06,R00 R02 R03 R05 R06,2015-04-24T16:42:01Z
Ref5,25316,2015-04-24T16:47:23Z,1252,1707.42,9.919,51.625974,-124.142309,420929.18756346544,5720057.286668412,9,6.9,0.5,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T16:47:23Z
Ref6,65057,2015-04-24T16:48:53Z,1001.82,626.86,0.532,51.616262,-124.145922,420662.16643660155,5718981.125240426,3,8.1,0.6,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T16:48:53Z
Ref3,65055,2015-04-24T16:51:24Z,1119.37,1183.98,0.714,51.62127,-124.144224,420788.4437678413,5719536.225719799,6,8,1.4,R00 R07 R08 R09 R10 R11 R12 R13,R00 R07 R08 R11 R12 R13,2015-04-24T16:51:24Z
Ref2,65056,2015-04-24T16:52:40Z,1219.05,1434.07,0.684,51.623517,-124.142785,420891.96663508494,5719784.557236792,6,7.3,3.1,R00 R01 R03 R04 R05 R06 R07 R08 R10 R34,R00 R03 R04 R05 R07 R34,2015-04-24T16:52:40Z
Ref5,25316,2015-04-24T16:57:16Z,1252.03,1707.82,9.919,51.625978,-124.142308,420929.263735409,5720057.7304291185,9,7,0.8,R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T16:57:16Z
Ref6,65057,2015-04-24T17:00:27Z,1001.98,626.87,0.532,51.616262,-124.145919,420662.3741350862,5718981.121983806,3,8.1,0.4,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T17:00:27Z
Ref2,65056,2015-04-24T17:02:14Z,1218.94,1434.96,0.684,51.623525,-124.142786,420891.9113263787,5719785.44800438,10,7.2,3.7,R00 R03 R05 R06 R07 R08 R10,R00 R03 R05 R06 R07 R08,2015-04-24T17:02:14Z
Ref3,65055,2015-04-24T17:02:35Z,1118.3,1183.16,0.714,51.621262,-124.14424,420787.32223402726,5719535.353377487,4,8.5,2,R00 R07 R08 R09 R10 R11 R12 R13 R15,R00 R07 R11 R12 R13,2015-04-24T17:02:35Z
Ref5,25316,2015-04-24T17:08:38Z,1252.29,1707.47,9.919,51.625975,-124.142305,420929.466174196,5720057.393550973,9,6.9,0.4,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T17:08:38Z
Ref4,65053,2015-04-24T17:11:43Z,845.1,873.06,4.829,51.618475,-124.148184,420509.4283531669,5719229.691940948,4,8.4,0.9,R11 R12 R14 R15 R16 R17 R18 R19 R21,R11 R12 R14 R15 R18 R21,2015-04-24T17:11:43Z
Ref6,65057,2015-04-24T17:11:52Z,1002.21,627.17,0.532,51.616265,-124.145916,420662.58706474566,5718981.452358618,3,8.1,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T17:11:52Z
Ref2,65056,2015-04-24T17:12:59Z,1231.04,1439.23,0.684,51.623564,-124.142612,420904.0237341897,5719789.5968775125,4,8.3,11.8,R00 R02 R03 R04 R05 R06 R07 R08 R10 R34,R00 R02 R03 R04 R05,2015-04-24T17:12:59Z
Ref3,65055,2015-04-24T17:13:13Z,1120.35,1184.12,0.714,51.621271,-124.14421,420789.4146621114,5719536.321756034,4,8.4,1.3,R00 R08 R09 R10 R11 R12 R13 R15,R00 R08 R11 R12 R13,2015-04-24T17:13:13Z
Ref5,25316,2015-04-24T17:19:39Z,1252.34,1707.45,9.919,51.625974,-124.142304,420929.5336537979,5720057.281258262,9,6.9,0.3,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T17:19:39Z
Ref2,65056,2015-04-24T17:22:46Z,1219.3,1434.56,0.684,51.623522,-124.142781,420892.2522179477,5719785.108959955,3,7.5,3.2,R02 R03 R05 R06 R34,R02 R03 R05 R06 R34,2015-04-24T17:22:46Z
Ref3,65055,2015-04-24T17:22:46Z,1119.79,1183.14,0.714,51.621262,-124.144218,420788.84518904006,5719535.329531833,5,11.9,0.6,R09 R11 R12 R13 R15,R09 R11 R12 R13 R15,2015-04-24T17:22:46Z
Ref6,65057,2015-04-24T17:22:57Z,1002.32,626.96,0.532,51.616262999999996,-124.145914,420662.7220429498,5718981.227766599,3,8.1,0.1,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T17:22:57Z
Ref5,25316,2015-04-24T17:29:59Z,1252.5,1707.27,9.919,51.625973,-124.142302,420929.6703514691,5720057.167883524,9,6.9,0.1,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T17:29:59Z
Ref4,65053,2015-04-24T17:31:58Z,844.53,872.98,4.829,51.618474,-124.148193,420508.80354089144,5719229.590519478,4,8.3,0.3,R11 R14 R15 R16 R17 R18 R19 R21,R11 R14 R15 R16 R18 R21,2015-04-24T17:31:58Z
Ref6,65057,2015-04-24T17:33:23Z,1002.25,627.03,0.532,51.616264,-124.145915,420662.6545538471,5718981.340062609,3,8.1,0.1,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30 R38,2015-04-24T17:33:23Z
Ref3,65055,2015-04-24T17:33:30Z,1124.73,1183.81,0.714,51.621268,-124.144147,420793.7706271564,5719535.919842029,3,11.4,4.5,R00 R07 R08 R09 R10 R12 R13,R00 R07 R08 R10 R12,2015-04-24T17:33:30Z
Ref2,65056,2015-04-24T17:33:56Z,1225.8,1436.23,0.684,51.623537,-124.142687,420898.7851515848,5719786.675368553,5,8.2,5.8,R00 R02 R03 R04 R05 R06 R07 R08 R10 R34,R00 R02 R03 R04 R05,2015-04-24T17:33:56Z
Ref5,25316,2015-04-24T17:38:56Z,1252.46,1706.84,9.919,51.625969,-124.142302,420929.663397629,5720056.723040785,7,6.8,0.3,R01 R02 R04 R34 R35 R36 R37,R01 R02 R04 R34 R35 R37,2015-04-24T17:38:56Z
Ref4,65053,2015-04-24T17:41:38Z,845.27,873.01,4.829,51.618475,-124.148182,420509.5668120633,5719229.68976562,4,8.3,1,R11 R14 R15 R16 R17 R18 R19 R21,R11 R14 R15 R16 R18 R21,2015-04-24T17:41:38Z
Ref6,65057,2015-04-24T17:42:31Z,1002.2,627.2,0.532,51.616265,-124.145916,420662.58706474566,5718981.452358618,3,8.1,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30 R38,2015-04-24T17:42:31Z
Ref3,65055,2015-04-24T17:43:13Z,1120.53,1183.04,0.714,51.621261,-124.144208,420789.5357000717,5719535.207482469,5,12,0.3,R09 R11 R12 R13 R15,R09 R11 R12 R13 R15,2015-04-24T17:43:13Z
Ref2,65056,2015-04-24T17:44:33Z,1220.34,1433.88,0.684,51.623516,-124.142766,420893.2801102451,5719784.425458725,8,7.3,2,R00 R02 R03 R05 R06 R07 R08 R10 R34,R00 R02 R03 R05 R07 R34,2015-04-24T17:44:33Z
Ref5,25316,2015-04-24T17:48:28Z,1252.74,1707.47,9.919,51.625975,-124.142298,420929.95070064935,5720057.385976795,9,6.9,0.4,R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T17:48:28Z
Ref6,65057,2015-04-24T17:52:24Z,1002.18,627.17,0.532,51.616265,-124.145916,420662.58706474566,5718981.452358618,3,8.1,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30 R38,2015-04-24T17:52:24Z
Ref2,65056,2015-04-24T17:54:03Z,1225.29,1436.22,0.684,51.623537,-124.142695,420898.231377396,5719786.6840278795,6,8.1,5.4,R00 R02 R03 R04 R05 R06 R07 R08 R10 R34,R00 R02 R03 R04 R05,2015-04-24T17:54:03Z
Ref5,25316,2015-04-24T17:59:07Z,1252.37,1707.3,9.919,51.625973,-124.142304,420929.5319153348,5720057.170047577,9,6.9,0.2,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T17:59:07Z
Ref6,65057,2015-04-24T18:03:47Z,1002.26,627.07,0.532,51.616264,-124.145915,420662.6545538471,5718981.340062609,3,8.1,0.1,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T18:03:47Z
Ref3,65055,2015-04-24T18:04:39Z,1120.62,1182.95,0.714,51.62126,-124.144206,420789.67240928765,5719535.094104143,5,12,0.3,R09 R11 R12 R13 R15,R09 R11 R12 R13 R15,2015-04-24T18:04:39Z
Ref2,65056,2015-04-24T18:04:40Z,1222.12,1433.41,0.684,51.623511,-124.142741,420895.0019600317,5719783.842343661,9,7,1.3,R01 R02 R03 R04 R05 R06,R01 R02 R03 R04 R05 R06,2015-04-24T18:04:40Z
Ref5,25316,2015-04-24T18:08:43Z,1252.49,1707.09,9.919,51.625971,-124.142302,420929.66687454894,5720056.945462154,9,6.9,0.1,R00 R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T18:08:43Z
Ref4,65053,2015-04-24T18:11:29Z,843.78,872.73,4.829,51.618472,-124.148204,420508.038522428,5719229.380062955,4,8.3,0.6,R11 R14 R15 R16 R17 R18 R19 R21,R11 R14 R15 R16 R18 R21,2015-04-24T18:11:29Z
Ref2,65056,2015-04-24T18:14:11Z,1221.43,1433.54,0.684,51.623513,-124.142751,420894.31322007166,5719784.075589616,9,7,1.3,R01 R02 R03 R04 R05 R06 R34,R02 R03 R04 R05 R06 R34,2015-04-24T18:14:11Z
Ref6,65057,2015-04-24T18:14:49Z,1002.41,627.27,0.532,51.616266,-124.145913,420662.7965069383,5718981.560312492,3,8.1,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T18:14:49Z
Ref5,25316,2015-04-24T18:19:30Z,1252.64,1707.01,9.919,51.62597,-124.1423,420929.8035722342,5720056.83208742,11,6.9,0.2,R01 R02 R03 R04 R06 R34 R35 R36 R37,R02 R03 R04 R34 R35 R37,2015-04-24T18:19:30Z
Ref4,65053,2015-04-24T18:20:27Z,843.77,873.92,4.829,51.618483,-124.148204,420508.05774229567,5719230.603378403,6,7.1,0.9,R14 R15 R16 R17 R18 R19 R21,R14 R15 R16 R18 R19 R21,2015-04-24T18:20:27Z
Ref2,65056,2015-04-24T18:24:50Z,1220.26,1433.76,0.684,51.623515,-124.142767,420893.2091493317,5719784.315330578,8,7.3,1.9,R00 R01 R02 R03 R05 R06 R07 R08 R10 R34,R00 R02 R03 R05 R07 R34,2015-04-24T18:24:50Z
Ref6,65057,2015-04-24T18:25:09Z,1002.69,627.78,0.532,51.616271,-124.145909,420663.0821567968,5718982.112022741,4,7.9,0.8,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30 R38 R39,2015-04-24T18:25:09Z
Ref5,25316,2015-04-24T18:29:21Z,1252.13,1707.19,9.919,51.625972,-124.142307,420929.322522663,5720057.06208298,9,6.9,0.3,R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T18:29:21Z
Ref4,65053,2015-04-24T18:30:02Z,843.74,873.2,4.829,51.618476,-124.148204,420508.0455114705,5719229.824904935,4,8.3,0.5,R11 R14 R15 R16 R17 R18 R19 R21,R11 R14 R15 R16 R18 R21,2015-04-24T18:30:02Z
Ref6,65057,2015-04-24T18:34:05Z,1002.58,627.47,0.532,51.616268,-124.145911,420662.93846001575,5718981.780562376,4,7.9,0.4,R27 R28 R29 R30 R31 R38 R39,R27 R28 R29 R30 R38 R39,2015-04-24T18:34:05Z
Ref3,65055,2015-04-24T18:34:16Z,1119.53,1182.58,0.714,51.621257,-124.144222,420788.55958179,5719534.777814465,4,8.6,0.8,R00 R07 R08 R09 R10 R11 R12 R13 R15,R00 R07 R11 R12 R13,2015-04-24T18:34:16Z
Ref2,65056,2015-04-24T18:34:24Z,1219.24,1435.23,0.684,51.623528,-124.142782,420892.19343093864,5719785.777306271,2,10.2,3.7,R00 R02 R03 R04 R05 R06 R07 R08 R10 R34 R37,R00 R02 R03 R05,2015-04-24T18:34:24Z
Ref5,25316,2015-04-24T18:40:41Z,1252.27,1707.94,9.919,51.625979,-124.142305,420929.4731280552,5720057.838393714,9,6.9,0.8,R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T18:40:41Z
Ref4,65053,2015-04-24T18:40:48Z,845.07,872.13,4.829,51.618467,-124.148185,420509.3451458658,5719228.803344653,4,8.3,1.3,R11 R14 R15 R16 R17 R18 R19 R21,R11 R14 R15 R16 R18 R21,2015-04-24T18:40:48Z
Ref6,65057,2015-04-24T18:43:34Z,1002.32,627.44,0.532,51.616267,-124.145914,420662.7290178352,5718981.672608499,3,8.1,0.4,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T18:43:34Z
Ref3,65055,2015-04-24T18:44:25Z,1119.55,1182.51,0.714,51.621256,-124.144222,420788.5578405222,5719534.666603884,4,8.5,0.8,R00 R07 R08 R09 R10 R11 R12 R13 R15,R00 R07 R11 R12 R13,2015-04-24T18:44:25Z
Ref2,65056,2015-04-24T18:45:11Z,1220.76,1433.54,0.684,51.623513,-124.14276,420893.6902237852,5719784.085331912,7,7.3,1.5,R00 R01 R02 R03 R05 R06 R07 R08 R10 R34,R00 R02 R03 R05 R07 R34,2015-04-24T18:45:11Z
Ref5,25316,2015-04-24T18:51:38Z,1252.32,1707.76,9.919,51.625977,-124.142304,420929.5388691875,5720057.614890315,11,6.9,0.6,R01 R02 R03 R04 R06 R34 R35 R36 R37,R02 R03 R04 R34 R35 R37,2015-04-24T18:51:38Z
Ref6,65057,2015-04-24T18:54:08Z,1002.14,627.26,0.532,51.616266,-124.145917,420662.51957564737,5718981.564654632,3,8.1,0.3,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30 R38,2015-04-24T18:54:08Z
Ref2,65056,2015-04-24T18:55:01Z,1220.42,1434.96,0.684,51.623525,-124.142765,420893.3649839974,5719785.42527196,1,10.5,2.9,R00 R01 R02 R03 R05 R06 R07 R08 R10 R34 R37,R00 R02 R03,2015-04-24T18:55:01Z
Ref3,65055,2015-04-24T19:01:46Z,1121.17,1182.71,0.714,51.621258,-124.144198,420790.22272867354,5719534.863012038,10,7,0.9,R08 R09 R10 R11 R12 R13,R08 R09 R10 R11 R12 R13,2015-04-24T19:01:46Z
Ref5,25316,2015-04-24T19:01:48Z,1252.43,1708.64,9.919,51.625985,-124.142303,420929.62199494225,5720058.503493766,10,6.9,1.5,R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T19:01:48Z
Ref4,65053,2015-04-24T19:01:50Z,845.78,876.98,4.829,51.61851,-124.148175,420510.1125707913,5719233.574519351,1,13.3,4.2,R15 R16 R17,R15 R16 R17,2015-04-24T19:01:50Z
Ref6,65057,2015-04-24T19:03:31Z,1002.56,627.16,0.532,51.616265,-124.145911,420662.9332288654,5718981.446930951,4,7.9,0.2,R27 R28 R29 R30 R31 R38 R39,R27 R28 R29 R30 R38 R39,2015-04-24T19:03:31Z
Ref2,65056,2015-04-24T19:06:19Z,1220.99,1432.77,0.684,51.623506,-124.142757,420893.8857155641,5719783.303610024,5,7.2,0.7,R00 R03 R05 R06 R07 R08 R34,R00 R03 R05 R06 R07 R34,2015-04-24T19:06:19Z
Ref5,25316,2015-04-24T19:10:25Z,1252.89,1707.34,9.919,51.625973,-124.142296,420930.08565987577,5720057.161391385,9,6.9,0.5,R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T19:10:25Z
Ref3,65055,2015-04-24T19:10:55Z,1122.75,1182.21,0.714,51.621254,-124.144176,420791.73871903255,5719534.394324932,4,8.5,2.5,R00 R08 R09 R10 R11 R12 R13 R15,R00 R08 R11 R12 R13,2015-04-24T19:10:55Z
Ref6,65057,2015-04-24T19:13:54Z,1002.15,627.11,0.532,51.616265,-124.145917,420662.5178319214,5718981.453444155,3,8.1,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30 R38,2015-04-24T19:13:54Z
Ref2,65056,2015-04-24T19:17:10Z,1220.47,1432.08,0.684,51.623499,-124.142764,420893.3889890988,5719782.532712949,1,8.8,1.1,R00 R07 R10 R37,R00 R07 R37,2015-04-24T19:17:10Z
Ref5,25316,2015-04-24T19:19:15Z,1252.94,1707.48,9.919,51.625975,-124.142295,420930.15835484274,5720057.382730733,9,6.9,0.6,R01 R02 R03 R04 R05 R06 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T19:19:15Z
Ref3,65055,2015-04-24T19:20:51Z,1127.92,1181.14,0.714,51.621244,-124.144101,420796.9132012348,5719533.2009335365,3,11.9,7.8,R00 R08 R09 R10 R12 R13 R15,R00 R08 R10 R12 R13 R15,2015-04-24T19:20:51Z
Ref4,65053,2015-04-24T19:22:14Z,843.71,874.64,4.829,51.618489,-124.148205,420507.9989964344,5719231.27172906,4,8.3,1.6,R11 R14 R15 R16 R17 R18 R19 R21,R11 R14 R15 R16 R18 R21,2015-04-24T19:22:14Z
Ref6,65057,2015-04-24T19:22:56Z,1002.24,627.02,0.532,51.616264,-124.145916,420662.5853210213,5718981.341148145,3,8.1,0.1,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30 R38,2015-04-24T19:22:56Z
Ref2,65056,2015-04-24T19:27:08Z,1220.73,1433.25,0.684,51.62351,-124.142761,420893.61578467855,5719783.752782488,7,7.3,1.3,R00 R01 R02 R03 R05 R06 R07 R08 R10 R34,R00 R02 R03 R05 R07 R34,2015-04-24T19:27:08Z
Ref5,25316,2015-04-24T19:28:32Z,1252.67,1707.13,9.919,51.625972,-124.142299,420929.87626721774,5720057.053426764,9,6.9,0.2,R00 R01 R02 R03 R04 R05 R06 R10 R34 R35 R36 R37,R02 R03 R05 R34 R35 R37,2015-04-24T19:28:32Z
Ref6,65057,2015-04-24T19:32:37Z,1002.82,627.5,0.532,51.616268,-124.145907,420663.2153912947,5718981.776220259,4,7.9,0.6,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30 R38 R39,2015-04-24T19:32:37Z
